customer_id,gender,senior_citizen,tenure,contract_type,monthly_charges,total_charges,internet_service,streaming,security,tech_support,churn,tenure_group,high_monthly_charge,service_count,is_monthly_contract,churn_probability,risk_level,value_level,segment,recommended_action
3197-NNYNB,Male,0,65,Two year,105.1,6631.85,,1.0,0.0,0.0,0,,1,1.0,0,0.07826980078225619,Low,High,Low Risk - High Value,Thank-you benefits
3396-DKDEL,Female,0,70,Two year,115.15,8250.0,,1.0,1.0,1.0,0,,1,3.0,0,0.05600869608393991,Low,High,Low Risk - High Value,Thank-you benefits
1752-OZXFY,Male,0,60,One year,59.8,3561.15,,1.0,1.0,0.0,0,24+,0,2.0,0,0.02272095143188209,Low,Low,Low Risk - Low Value,No immediate action
9066-QRSDU,Female,0,69,One year,26.3,1763.55,0.0,,,,0,,0,0.0,0,0.021723613998666087,Low,Low,Low Risk - Low Value,No immediate action
9112-WSNPU,Female,1,35,Month-to-month,70.55,2419.0,,0.0,0.0,0.0,0,24+,1,0.0,1,0.46301756057566384,Medium,High,Medium Risk - High Value,Loyalty reward
9867-NNXLC,Female,0,22,Month-to-month,20.05,470.2,0.0,,,,0,12-24,0,0.0,1,0.24871959258938858,Low,Low,Low Risk - Low Value,No immediate action
5321-NTRKC,Male,0,66,Two year,79.85,5234.95,,1.0,0.0,0.0,0,,1,1.0,0,0.07621096723614937,Low,High,Low Risk - High Value,Thank-you benefits
1363-TXLSL,Male,1,1,Month-to-month,70.3,70.3,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
9507-EXLTT,Female,0,1,Month-to-month,79.35,79.35,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
3161-GETRM,Male,0,34,Month-to-month,90.05,3097.0,,0.0,0.0,0.0,0,24+,1,0.0,1,0.4702071403819335,Medium,High,Medium Risk - High Value,Loyalty reward
0402-OAMEN,Female,0,72,Two year,24.45,1709.1,0.0,,,,0,,0,0.0,0,0.019956241626521848,Low,Low,Low Risk - Low Value,No immediate action
6933-VLYFX,Male,0,31,One year,59.95,1848.8,,1.0,1.0,1.0,0,24+,0,3.0,0,0.04605437442408439,Low,Low,Low Risk - Low Value,No immediate action
6754-WKSHP,Male,0,30,One year,25.35,723.3,0.0,,,,0,24+,0,0.0,0,0.0641173779475873,Low,Low,Low Risk - Low Value,No immediate action
9846-GKXAS,Female,0,9,Month-to-month,90.8,809.75,,1.0,0.0,0.0,1,6-12,1,1.0,1,0.6214806362587277,High,High,High Risk - High Value,Personal call + customized discount
6017-PPLPX,Male,0,20,Month-to-month,70.45,1470.95,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.5707995652774372,Medium,High,Medium Risk - High Value,Loyalty reward
4976-LNFVV,Male,1,19,Month-to-month,34.3,577.15,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.2652631743772053,Low,Low,Low Risk - Low Value,No immediate action
5055-MGMGF,Female,0,65,Month-to-month,105.05,6914.95,,1.0,1.0,0.0,0,,1,2.0,1,0.22637216352466888,Low,High,Low Risk - High Value,Thank-you benefits
4641-FROLU,Female,0,30,Two year,19.3,602.9,0.0,,,,0,24+,0,0.0,0,0.0641173779475873,Low,Low,Low Risk - Low Value,No immediate action
2862-JVEOY,Male,0,6,One year,19.15,124.4,0.0,,,,0,0-6,0,0.0,0,0.12052463181326221,Low,Low,Low Risk - Low Value,No immediate action
2969-QWUBZ,Female,0,2,Month-to-month,51.4,96.8,,1.0,0.0,0.0,0,0-6,0,1.0,1,0.3464363763225262,Medium,Low,Medium Risk - Low Value,
9822-BIIGN,Male,0,53,Month-to-month,71.85,3827.9,,0.0,1.0,1.0,0,24+,1,2.0,1,0.29270989172894,Low,High,Low Risk - High Value,Thank-you benefits
2077-MPJQO,Male,1,7,Month-to-month,75.4,533.05,,0.0,0.0,0.0,0,6-12,1,0.0,1,0.659407137852051,High,High,High Risk - High Value,Personal call + customized discount
1534-OULXE,Female,0,61,One year,49.7,2961.4,,0.0,1.0,0.0,0,,0,1.0,0,0.024522600228972,Low,Low,Low Risk - Low Value,No immediate action
7136-RVDTZ,Male,1,70,One year,45.25,3264.45,,1.0,0.0,0.0,1,,0,1.0,0,0.019015158165267113,Low,Low,Low Risk - Low Value,No immediate action
2971-SGAFL,Female,0,13,Month-to-month,78.75,995.35,,1.0,1.0,0.0,0,12-24,1,2.0,1,0.5678897255855657,Medium,High,Medium Risk - High Value,Loyalty reward
1480-IVEVR,Male,1,35,One year,81.6,2815.25,,0.0,0.0,0.0,0,24+,1,0.0,0,0.18355860618290495,Low,High,Low Risk - High Value,Thank-you benefits
2905-KFQUV,Female,0,2,Month-to-month,70.4,154.8,,0.0,0.0,0.0,0,0-6,1,0.0,1,0.6910625506926343,High,High,High Risk - High Value,Personal call + customized discount
4581-SSPWD,Female,0,3,Month-to-month,75.8,246.3,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6848613871756425,High,High,High Risk - High Value,Personal call + customized discount
3370-HXOPH,Female,0,3,Month-to-month,76.1,257.6,,0.0,0.0,0.0,0,0-6,1,0.0,1,0.6848613871756425,High,High,High Risk - High Value,Personal call + customized discount
9391-YZEJW,Female,0,62,One year,94.0,5757.2,,1.0,0.0,0.0,0,,1,1.0,0,0.0847549408287492,Low,High,Low Risk - High Value,Thank-you benefits
9958-MEKUC,Male,0,72,Two year,103.95,7517.7,,0.0,1.0,1.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
0281-CNTZX,Male,0,63,Two year,19.95,1234.8,0.0,,,,0,,0,0.0,0,0.025729104820410346,Low,Low,Low Risk - Low Value,No immediate action
6927-WTFIV,Male,1,20,Month-to-month,71.3,1389.2,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.5707995652774372,Medium,High,Medium Risk - High Value,Loyalty reward
4118-CEVPF,Female,1,35,One year,110.8,3836.3,,1.0,1.0,1.0,0,24+,1,3.0,0,0.14021049195371016,Low,High,Low Risk - High Value,Thank-you benefits
3398-ZOUAA,Male,1,21,Month-to-month,69.1,1474.75,,0.0,0.0,0.0,1,12-24,0,0.0,1,0.2541565710327509,Low,Low,Low Risk - Low Value,No immediate action
9114-VEPUF,Male,0,62,One year,96.1,6001.45,,0.0,1.0,0.0,0,,1,1.0,0,0.0847549408287492,Low,High,Low Risk - High Value,Thank-you benefits
7876-BEUTG,Female,0,15,Month-to-month,48.8,720.1,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.28838525605083826,Low,Low,Low Risk - Low Value,No immediate action
2338-BQEZT,Female,0,55,Month-to-month,50.55,2832.75,,0.0,1.0,0.0,0,24+,0,1.0,1,0.10286533145548565,Low,Low,Low Risk - Low Value,No immediate action
9873-MNDKV,Female,0,11,Month-to-month,44.65,472.25,,0.0,0.0,0.0,0,6-12,0,0.0,1,0.31266513178945027,Medium,Low,Medium Risk - Low Value,
0378-NHQXU,Female,0,17,Month-to-month,88.25,1460.65,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5658002576666198,Medium,High,Medium Risk - High Value,Loyalty reward
8241-JUIQO,Female,0,61,One year,19.45,1336.35,0.0,,,,0,,0,0.0,0,0.027217740520558937,Low,Low,Low Risk - Low Value,No immediate action
2194-IIQOF,Female,0,71,Two year,89.3,6388.65,,1.0,1.0,1.0,0,,1,3.0,0,0.05450080201687466,Low,High,Low Risk - High Value,Thank-you benefits
4512-ZUIYL,Female,0,2,Month-to-month,70.0,153.05,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
9631-RXVJM,Male,0,35,Two year,19.25,677.9,0.0,,,,0,24+,0,0.0,0,0.055976832841212354,Low,Low,Low Risk - Low Value,No immediate action
9584-EXCDZ,Female,0,17,Month-to-month,70.5,1165.6,,0.0,0.0,0.0,0,12-24,1,0.0,1,0.5918882950616459,Medium,High,Medium Risk - High Value,Loyalty reward
7969-AULMZ,Female,0,21,Month-to-month,97.35,2119.5,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5372274581531049,Medium,High,Medium Risk - High Value,Loyalty reward
5093-FEGLU,Female,0,47,Two year,19.65,921.55,0.0,,,,0,24+,0,0.0,0,0.04023835156117216,Low,Low,Low Risk - Low Value,No immediate action
2621-UDNLU,Female,0,3,Month-to-month,20.85,72.0,0.0,,,,0,0-6,0,0.0,1,0.36433734752185404,Medium,Low,Medium Risk - Low Value,
7526-IVLYU,Male,0,3,Month-to-month,19.65,68.35,0.0,,,,0,0-6,0,0.0,1,0.36433734752185404,Medium,Low,Medium Risk - Low Value,
2428-HYUNX,Male,1,44,Two year,19.35,847.25,0.0,,,,0,24+,0,0.0,0,0.04372182227439896,Low,Low,Low Risk - Low Value,No immediate action
9214-EKVXR,Female,0,1,Month-to-month,44.0,44.0,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
3410-MHHUM,Female,0,44,One year,94.4,4295.35,,0.0,0.0,0.0,0,24+,1,0.0,0,0.14774350407416234,Low,High,Low Risk - High Value,Thank-you benefits
0568-ONFPC,Male,0,5,Month-to-month,25.9,135.0,0.0,,,,1,0-6,0,0.0,1,0.3510645701538416,Medium,Low,Medium Risk - Low Value,
0733-VUNUW,Male,0,24,Month-to-month,55.65,1400.55,,0.0,1.0,0.0,1,12-24,0,1.0,1,0.21921126645160988,Low,Low,Low Risk - Low Value,No immediate action
4550-EVXNY,Female,0,1,Month-to-month,69.65,69.65,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
2122-YWVYA,Female,0,18,Month-to-month,75.4,1380.4,,0.0,1.0,0.0,0,12-24,1,1.0,1,0.5586904030824995,Medium,High,Medium Risk - High Value,Loyalty reward
2968-SSGAA,Female,0,10,Month-to-month,100.6,1060.2,,1.0,0.0,0.0,1,6-12,1,1.0,1,0.6146615824612685,High,High,High Risk - High Value,Personal call + customized discount
2296-DKZFP,Female,0,65,Two year,71.0,4386.2,,0.0,1.0,0.0,0,,1,1.0,0,0.07826980078225619,Low,High,Low Risk - High Value,Thank-you benefits
4844-JJWUY,Female,1,1,Month-to-month,86.0,86.0,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
6777-TGHTM,Female,0,53,One year,106.95,5785.5,,1.0,1.0,0.0,1,24+,1,2.0,0,0.09739768097584875,Low,High,Low Risk - High Value,Thank-you benefits
8909-BOLNL,Male,0,3,One year,21.2,52.05,0.0,,,,0,0-6,0,0.0,0,0.13001699442670614,Low,Low,Low Risk - Low Value,No immediate action
6603-YRDCJ,Male,0,33,Two year,61.05,2018.4,,0.0,1.0,1.0,0,24+,0,2.0,0,0.04826781758587386,Low,Low,Low Risk - Low Value,No immediate action
3538-WZPHD,Male,0,3,Month-to-month,29.6,79.45,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.36433734752185404,Medium,Low,Medium Risk - Low Value,
3229-USWAR,Female,0,34,One year,79.95,2727.3,,1.0,1.0,1.0,0,24+,1,3.0,0,0.14372926744782696,Low,High,Low Risk - High Value,Thank-you benefits
2138-VFAPZ,Female,0,14,Two year,19.7,263.65,0.0,,,,0,12-24,0,0.0,0,0.09809502754734721,Low,Low,Low Risk - Low Value,No immediate action
6131-JLWZM,Female,0,13,Month-to-month,20.3,275.4,0.0,,,,0,12-24,0,0.0,1,0.30038522541148177,Medium,Low,Medium Risk - Low Value,
4785-QRJHC,Male,1,46,One year,59.9,2816.65,,1.0,0.0,1.0,1,24+,0,2.0,0,0.03366480354562061,Low,Low,Low Risk - Low Value,No immediate action
0269-XFESX,Male,0,23,One year,24.35,538.5,0.0,,,,0,12-24,0,0.0,0,0.07737485330946031,Low,Low,Low Risk - Low Value,No immediate action
1709-EJDOX,Female,0,47,Two year,19.75,948.9,0.0,,,,0,24+,0,0.0,0,0.04023835156117216,Low,Low,Low Risk - Low Value,No immediate action
4316-XCSLJ,Male,0,17,Month-to-month,50.3,846.8,,0.0,1.0,0.0,0,12-24,0,1.0,1,0.2557731044144349,Low,Low,Low Risk - Low Value,No immediate action
8610-WFCJF,Female,0,49,Month-to-month,95.6,4783.5,,1.0,0.0,0.0,1,24+,1,1.0,1,0.3408142302195204,Medium,High,Medium Risk - High Value,Loyalty reward
9693-XMUOB,Male,1,59,Month-to-month,50.25,2997.45,,1.0,0.0,0.0,0,24+,0,1.0,1,0.09268055932849721,Low,Low,Low Risk - Low Value,No immediate action
0383-CLDDA,Female,0,69,Two year,85.35,5897.4,,1.0,1.0,1.0,0,,1,3.0,0,0.05755577001318962,Low,High,Low Risk - High Value,Thank-you benefits
4905-JEFDW,Male,0,11,One year,41.6,470.6,,1.0,0.0,0.0,1,6-12,0,1.0,0,0.09630687470699589,Low,Low,Low Risk - Low Value,No immediate action
2709-UQGNP,Male,0,10,Month-to-month,51.65,524.5,,0.0,1.0,0.0,0,6-12,0,1.0,1,0.29612027793934753,Low,Low,Low Risk - Low Value,No immediate action
3549-ZTMNH,Male,0,12,Two year,24.0,269.65,0.0,,,,0,6-12,0,0.0,0,0.10332656583824175,Low,Low,Low Risk - Low Value,No immediate action
7881-INRLC,Male,0,45,Month-to-month,100.85,4740.0,,1.0,0.0,0.0,1,24+,1,1.0,1,0.36723031298355285,Medium,High,Medium Risk - High Value,Loyalty reward
8033-ATFAS,Female,0,39,Month-to-month,59.85,2341.5,,1.0,0.0,0.0,0,24+,0,1.0,1,0.15399786224049591,Low,Low,Low Risk - Low Value,No immediate action
1635-NZATJ,Male,1,71,Two year,25.45,1789.65,0.0,,,,0,,0,0.0,0,0.02052913028358305,Low,Low,Low Risk - Low Value,No immediate action
0562-HKHML,Male,0,71,Two year,23.9,1626.4,0.0,,,,0,,0,0.0,0,0.02052913028358305,Low,Low,Low Risk - Low Value,No immediate action
8277-RVRSV,Female,0,33,One year,24.15,800.3,0.0,,,,0,24+,0,0.0,0,0.059109365302261796,Low,Low,Low Risk - Low Value,No immediate action
9943-VSZUV,Male,1,67,Month-to-month,75.7,5060.85,,0.0,0.0,0.0,0,,1,0.0,1,0.254908057228355,Low,High,Low Risk - High Value,Thank-you benefits
0117-LFRMW,Male,0,37,Month-to-month,40.2,1448.8,,0.0,1.0,0.0,1,24+,0,1.0,1,0.16167632942986765,Low,Low,Low Risk - Low Value,No immediate action
6172-FECYY,Male,0,49,Month-to-month,84.5,4254.85,,1.0,0.0,0.0,1,24+,1,1.0,1,0.3408142302195204,Medium,High,Medium Risk - High Value,Loyalty reward
7054-ENNGU,Female,0,9,Month-to-month,50.85,466.6,,0.0,0.0,0.0,0,6-12,0,0.0,1,0.3252136899146767,Medium,Low,Medium Risk - Low Value,
1455-HFBXA,Male,0,52,Two year,91.6,4627.8,,0.0,1.0,1.0,0,24+,1,2.0,0,0.09996693488989157,Low,High,Low Risk - High Value,Thank-you benefits
9402-CXWPL,Female,0,70,One year,98.9,6838.6,,1.0,0.0,0.0,0,,1,1.0,0,0.06846386566849696,Low,High,Low Risk - High Value,Thank-you benefits
1628-BIZYP,Male,0,1,Month-to-month,85.0,85.0,,0.0,0.0,0.0,0,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
1965-AKTSX,Female,1,14,Month-to-month,78.95,1101.85,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.6126440130856198,High,High,High Risk - High Value,Personal call + customized discount
0082-LDZUE,Male,0,1,Month-to-month,44.3,44.3,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
4786-UKSNZ,Male,0,1,Month-to-month,20.2,20.2,0.0,,,,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
5343-SGUBI,Female,0,52,One year,80.2,4297.6,,0.0,0.0,0.0,0,24+,1,0.0,0,0.12094506948772235,Low,High,Low Risk - High Value,Thank-you benefits
0856-NAOES,Male,0,6,Month-to-month,60.9,414.1,,1.0,0.0,0.0,0,0-6,0,1.0,1,0.3207578445016216,Medium,Low,Medium Risk - Low Value,
1976-AZZPJ,Male,0,7,Month-to-month,34.2,256.6,,0.0,1.0,0.0,0,6-12,0,1.0,1,0.31449688456560504,Medium,Low,Medium Risk - Low Value,
7248-VZQLC,Female,1,47,Month-to-month,85.2,3969.35,,0.0,0.0,0.0,1,24+,1,0.0,1,0.37875122343831813,Medium,High,Medium Risk - High Value,Loyalty reward
6156-UZDLF,Female,0,26,One year,87.15,2274.1,,0.0,1.0,1.0,0,24+,1,2.0,0,0.1905387165056338,Low,High,Low Risk - High Value,Thank-you benefits
3099-OONVS,Male,0,25,Month-to-month,54.3,1296.8,,0.0,1.0,1.0,0,24+,0,2.0,1,0.19683460753880697,Low,Low,Low Risk - Low Value,No immediate action
9500-WBGRP,Male,0,69,Two year,19.1,1268.85,0.0,,,,0,,0,0.0,0,0.021723613998666087,Low,Low,Low Risk - Low Value,No immediate action
5183-KLYEM,Female,0,72,Two year,112.75,8192.6,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
5144-PQCDZ,Male,0,4,Month-to-month,19.95,59.25,0.0,,,,0,0-6,0,0.0,1,0.3576736754169115,Medium,Low,Medium Risk - Low Value,
8514-VZHEB,Male,0,59,Two year,19.5,1147.85,0.0,,,,0,24+,0,0.0,0,0.028789960620946613,Low,Low,Low Risk - Low Value,No immediate action
6625-IUTTT,Male,0,67,Two year,65.55,4361.55,,0.0,1.0,0.0,0,,0,1.0,0,0.020700946384617006,Low,Low,Low Risk - Low Value,No immediate action
9355-NPPFS,Female,1,26,Month-to-month,78.8,2006.1,,0.0,0.0,0.0,0,24+,1,0.0,1,0.5279180065557781,Medium,High,Medium Risk - High Value,Loyalty reward
0068-FIGTF,Female,0,27,One year,78.2,2078.95,,1.0,0.0,1.0,0,24+,1,2.0,0,0.18612305077619867,Low,High,Low Risk - High Value,Thank-you benefits
5965-GGPRW,Male,0,72,Two year,105.25,7609.75,,1.0,1.0,0.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
8035-PWSEV,Female,0,6,Month-to-month,89.25,487.05,,0.0,0.0,1.0,0,0-6,1,1.0,1,0.6416425510766446,High,High,High Risk - High Value,Personal call + customized discount
2236-HILPA,Male,0,62,Two year,20.65,1218.45,0.0,,,,0,,0,0.0,0,0.02646324158916821,Low,Low,Low Risk - Low Value,No immediate action
1840-BIUOG,Male,0,20,One year,68.7,1416.2,,1.0,0.0,1.0,0,12-24,0,2.0,0,0.06875458669106965,Low,Low,Low Risk - Low Value,No immediate action
1356-MKYSK,Male,0,6,Month-to-month,78.65,483.3,,1.0,1.0,1.0,0,0-6,1,3.0,1,0.5910769754282392,Medium,High,Medium Risk - High Value,Loyalty reward
6080-LNESI,Male,0,51,Two year,24.75,1234.6,0.0,,,,0,24+,0,0.0,0,0.036005463109058264,Low,Low,Low Risk - Low Value,No immediate action
1830-IPXVJ,Female,0,61,Two year,19.75,1311.6,0.0,,,,0,,0,0.0,0,0.027217740520558937,Low,Low,Low Risk - Low Value,No immediate action
5828-DWPIL,Male,1,62,Month-to-month,89.1,5618.3,,0.0,1.0,0.0,0,,1,1.0,1,0.26207584813662144,Low,High,Low Risk - High Value,Thank-you benefits
8398-TBIYD,Female,0,72,Two year,84.7,6185.15,,0.0,1.0,1.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
0011-IGKFF,Male,1,13,Month-to-month,98.0,1237.85,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5939423187871326,Medium,High,Medium Risk - High Value,Loyalty reward
4192-GORJT,Male,0,5,Month-to-month,94.45,498.1,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6482573722247399,High,High,High Risk - High Value,Personal call + customized discount
6496-SLWHQ,Male,1,3,Month-to-month,105.0,294.45,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6613157890471344,High,High,High Risk - High Value,Personal call + customized discount
9912-GVSEQ,Female,1,26,Month-to-month,93.85,2381.55,,0.0,0.0,0.0,1,24+,1,0.0,1,0.5279180065557781,Medium,High,Medium Risk - High Value,Loyalty reward
2931-FSOHN,Male,1,13,Month-to-month,59.9,788.35,,1.0,0.0,0.0,0,12-24,0,1.0,1,0.27838138998884887,Low,Low,Low Risk - Low Value,No immediate action
9418-RUKPH,Female,0,38,Two year,19.95,756.4,0.0,,,,0,24+,0,0.0,0,0.05156961722824105,Low,Low,Low Risk - Low Value,No immediate action
5383-MMTWC,Female,1,8,Month-to-month,84.0,613.4,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.6528897236788328,High,High,High Risk - High Value,Personal call + customized discount
9971-ZWPBF,Male,1,34,Month-to-month,108.9,3625.2,,1.0,0.0,1.0,0,24+,1,2.0,1,0.41741506915245785,Medium,High,Medium Risk - High Value,Loyalty reward
4712-AUQZO,Male,0,18,Month-to-month,33.6,550.35,,0.0,1.0,0.0,0,12-24,0,1.0,1,0.25031315055027187,Low,Low,Low Risk - Low Value,No immediate action
9711-FJTBX,Male,0,56,One year,85.85,4793.8,,0.0,0.0,1.0,0,24+,1,1.0,0,0.09920386375470171,Low,High,Low Risk - High Value,Thank-you benefits
2908-ZTPNF,Female,0,36,Month-to-month,34.85,1267.2,,0.0,0.0,1.0,0,24+,0,1.0,1,0.16563004156088312,Low,Low,Low Risk - Low Value,No immediate action
7240-ETPTR,Female,0,9,Month-to-month,48.75,442.2,,1.0,0.0,0.0,1,6-12,0,1.0,1,0.3021766644338477,Medium,Low,Medium Risk - Low Value,
2202-CUYXZ,Male,0,1,Month-to-month,84.85,84.85,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
5995-OIGLP,Male,0,12,Month-to-month,56.65,654.85,,0.0,1.0,1.0,1,6-12,0,2.0,1,0.26295663517426743,Low,Low,Low Risk - Low Value,No immediate action
8421-WZOOW,Female,1,57,Month-to-month,95.3,5567.45,,1.0,0.0,1.0,0,24+,1,2.0,1,0.2693723241518882,Low,High,Low Risk - High Value,Thank-you benefits
6261-RCVNS,Female,0,42,One year,73.9,3160.55,,0.0,1.0,1.0,1,24+,1,2.0,0,0.12912520755652643,Low,High,Low Risk - High Value,Thank-you benefits
7951-QKZPL,Female,0,33,Two year,24.5,740.3,0.0,,,,1,24+,0,0.0,0,0.059109365302261796,Low,Low,Low Risk - Low Value,No immediate action
1414-YADCW,Male,0,70,Two year,84.6,5706.2,,0.0,1.0,1.0,0,,1,2.0,0,0.061944549803260265,Low,High,Low Risk - High Value,Thank-you benefits
8756-RDDLT,Female,0,68,Month-to-month,44.95,3085.35,,0.0,0.0,1.0,0,,0,1.0,1,0.07301147573253675,Low,Low,Low Risk - Low Value,No immediate action
2862-PFNIK,Male,0,1,Month-to-month,24.7,24.7,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
5816-QVHRX,Female,0,37,Month-to-month,100.3,3541.4,,1.0,0.0,1.0,0,24+,1,2.0,1,0.39650316210933667,Medium,High,Medium Risk - High Value,Loyalty reward
4430-YHXGG,Female,0,4,Month-to-month,25.45,84.2,0.0,,,,0,0-6,0,0.0,1,0.3576736754169115,Medium,Low,Medium Risk - Low Value,
6888-SBYAI,Male,0,1,Month-to-month,50.7,50.7,,0.0,1.0,0.0,0,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
7395-XWZOY,Male,0,20,Month-to-month,55.0,1165.55,,1.0,1.0,1.0,0,12-24,0,3.0,1,0.20281391940653684,Low,Low,Low Risk - Low Value,No immediate action
7169-YWAMK,Male,0,72,Two year,68.4,4855.35,,1.0,1.0,1.0,0,,0,3.0,0,0.014554739199404993,Low,Low,Low Risk - Low Value,No immediate action
3640-PHQXK,Female,0,31,Month-to-month,89.9,2806.9,,0.0,0.0,0.0,1,24+,1,0.0,1,0.49183825627461947,Medium,High,Medium Risk - High Value,Loyalty reward
6877-LGWXO,Male,1,18,Month-to-month,78.55,1422.65,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.5848922139413725,Medium,High,Medium Risk - High Value,Loyalty reward
6859-RKMZJ,Male,0,11,Month-to-month,55.05,608.15,,1.0,0.0,0.0,0,6-12,0,1.0,1,0.29013480826329285,Low,Low,Low Risk - Low Value,No immediate action
2729-VNVAP,Female,0,33,Two year,19.8,641.35,0.0,,,,0,24+,0,0.0,0,0.059109365302261796,Low,Low,Low Risk - Low Value,No immediate action
2957-JIRMN,Female,1,62,One year,84.45,4959.15,,1.0,0.0,0.0,0,,1,1.0,0,0.0847549408287492,Low,High,Low Risk - High Value,Thank-you benefits
2049-BAFNW,Female,0,1,Month-to-month,35.9,35.9,,0.0,0.0,1.0,0,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
3842-QTGDL,Male,0,16,Month-to-month,80.75,1321.3,,0.0,1.0,0.0,0,12-24,1,1.0,1,0.5728831363837719,Medium,High,Medium Risk - High Value,Loyalty reward
7163-OCEQI,Male,0,22,One year,78.65,1663.75,,1.0,0.0,1.0,0,12-24,1,2.0,0,0.2090001187297403,Low,High,Low Risk - High Value,Thank-you benefits
9782-LGXMC,Female,0,49,Month-to-month,61.75,3024.15,,0.0,1.0,1.0,0,24+,0,2.0,1,0.10914542225925927,Low,Low,Low Risk - Low Value,No immediate action
5975-BAICR,Male,0,36,One year,63.7,2188.5,,0.0,1.0,0.0,0,24+,0,1.0,0,0.04921259097134716,Low,Low,Low Risk - Low Value,No immediate action
8019-ENHXU,Male,0,42,Month-to-month,99.45,4138.05,,0.0,0.0,1.0,1,24+,1,1.0,1,0.38758988369547287,Medium,High,Medium Risk - High Value,Loyalty reward
5167-GBFRE,Male,1,4,Month-to-month,25.2,102.5,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.3576736754169115,Medium,Low,Medium Risk - Low Value,
9033-EOXWV,Female,0,12,One year,74.05,872.65,,1.0,0.0,1.0,1,6-12,1,2.0,0,0.26074757287921324,Low,High,Low Risk - High Value,Thank-you benefits
4673-KKSLS,Female,0,31,Month-to-month,87.6,2724.25,,0.0,1.0,1.0,0,24+,1,2.0,1,0.43862827920308506,Medium,High,Medium Risk - High Value,Loyalty reward
4853-OITSN,Male,0,5,Month-to-month,89.15,413.25,,0.0,1.0,0.0,0,0-6,1,1.0,1,0.6482573722247399,High,High,High Risk - High Value,Personal call + customized discount
9800-OUIGR,Male,0,66,Two year,20.0,1374.2,0.0,,,,0,,0,0.0,0,0.02364373294608092,Low,Low,Low Risk - Low Value,No immediate action
1324-NLTJE,Female,1,15,Month-to-month,55.0,757.1,,0.0,0.0,1.0,1,12-24,0,1.0,1,0.26692506831978513,Low,Low,Low Risk - Low Value,No immediate action
2324-EFHVG,Male,0,64,Two year,104.4,6692.65,,1.0,0.0,0.0,0,,1,1.0,0,0.08037941410028797,Low,High,Low Risk - High Value,Thank-you benefits
7094-MSZAO,Male,0,10,Month-to-month,20.05,218.5,0.0,,,,0,6-12,0,0.0,1,0.3189065901208593,Medium,Low,Medium Risk - Low Value,
1522-VVDMG,Male,0,7,Month-to-month,89.75,608.8,,1.0,0.0,1.0,1,6-12,1,2.0,1,0.6098239446691401,High,High,High Risk - High Value,Personal call + customized discount
6907-CQGPN,Male,0,29,Month-to-month,34.3,1004.75,,0.0,0.0,1.0,0,24+,0,1.0,1,0.195492727886457,Low,Low,Low Risk - Low Value,No immediate action
0780-XNZFN,Male,0,57,Two year,20.65,1125.6,0.0,,,,0,24+,0,0.0,0,0.030450156468538183,Low,Low,Low Risk - Low Value,No immediate action
